date,code_produit,code_usine,stock_qte,stock_valeur
2025-04-14,P008,U06,0,0.0
2025-04-14,P007,U06,4673,43809.38
2025-04-14,P004,U06,948,4621.5
2025-04-14,P012,U06,2411,8860.43
2025-04-14,P011,U06,3593,6736.88
2025-04-14,P003,U06,1679,9822.15
2025-04-14,P002,U06,1067,3361.05
2025-04-14,P007,U07,3080,28875.0
2025-04-14,P001,U07,3834,19840.95
2025-04-14,P004,U07,4367,21289.12
2025-04-14,P011,U07,1385,2596.88
2025-04-14,P002,U07,3337,10511.55
2025-04-14,P009,U07,4407,15204.15
2025-04-14,P012,U07,3228,11862.9
2025-04-14,P010,U07,1714,4113.6
2025-04-14,P005,U08,3319,13441.95
2025-04-14,P001,U08,4023,20819.03
2025-04-14,P009,U08,3860,13317.0
2025-04-14,P012,U08,4420,16243.5
2025-04-14,P003,U08,2126,12437.1
2025-04-14,P008,U08,2649,7549.65
2025-04-14,P011,U08,3535,6628.12
2025-04-21,P007,U01,2341,21946.88
2025-04-21,P008,U01,3861,11003.85
2025-04-21,P006,U01,2255,9978.38
2025-04-21,P004,U01,5008,24414.0
2025-04-21,P001,U01,1249,6463.58
2025-04-21,P010,U01,1647,3952.8
2025-04-21,P005,U01,1628,6593.4
2025-04-21,P012,U01,2414,8871.45
2025-04-21,P003,U02,5476,32034.6
2025-04-21,P006,U02,1719,7606.58
2025-04-21,P011,U02,2529,4741.88
2025-04-21,P001,U02,3291,17030.93
2025-04-21,P010,U02,1241,2978.4
2025-04-21,P011,U03,233,436.88
2025-04-21,P001,U03,2762,14293.35
2025-04-21,P005,U03,1787,7237.35
2025-04-21,P012,U03,2645,9720.38
2025-04-21,P008,U03,2013,5737.05
2025-04-21,P002,U03,2589,8155.35
2025-04-21,P012,U04,5658,20793.15
2025-04-21,P010,U04,1888,4531.2
2025-04-21,P007,U04,0,0.0
2025-04-21,P006,U04,3771,16686.68
2025-04-21,P003,U04,2430,14215.5
2025-04-21,P005,U04,922,3734.1
2025-04-21,P004,U04,3391,16531.12
2025-04-21,P009,U05,3626,12509.7
2025-04-21,P012,U05,3260,11980.5
2025-04-21,P011,U05,3550,6656.25
2025-04-21,P001,U05,0,0.0
2025-04-21,P003,U05,3271,19135.35
2025-04-21,P008,U05,3675,10473.75
2025-04-21,P009,U06,0,0.0
2025-04-21,P006,U06,2706,11974.05
2025-04-21,P001,U06,0,0.0
2025-04-21,P011,U06,4179,7835.62
2025-04-21,P002,U06,989,3115.35
2025-04-21,P007,U06,3210,30093.75
2025-04-21,P008,U06,3456,9849.6
2025-04-21,P004,U06,3060,14917.5
2025-04-21,P012,U07,2422,8900.85
2025-04-21,P005,U07,0,0.0
2025-04-21,P010,U07,2972,7132.8
2025-04-21,P011,U07,1464,2745.0
2025-04-21,P006,U07,3167,14013.98
2025-04-21,P003,U07,3894,22779.9
2025-04-21,P004,U08,3562,17364.75
2025-04-21,P010,U08,460,1104.0
2025-04-21,P007,U08,4049,37959.38
2025-04-21,P012,U08,1215,4465.12
2025-04-21,P009,U08,1526,5264.7
2025-04-28,P002,U01,2397,7550.55
2025-04-28,P001,U01,2860,14800.5
2025-04-28,P006,U01,3744,16567.2
2025-04-28,P011,U01,2574,4826.25
2025-04-28,P004,U01,2155,10505.62
2025-04-28,P012,U01,1345,4942.88
2025-04-28,P006,U02,880,3894.0
2025-04-28,P003,U02,2598,15198.3
2025-04-28,P004,U02,1569,7648.88
2025-04-28,P010,U02,0,0.0
2025-04-28,P007,U02,1995,18703.12
2025-04-28,P011,U02,1855,3478.12
2025-04-28,P002,U02,5571,17548.65
2025-04-28,P005,U02,5124,20752.2
2025-04-28,P001,U03,2024,10474.2
2025-04-28,P009,U03,1611,5557.95
2025-04-28,P002,U03,2551,8035.65
2025-04-28,P003,U03,0,0.0
2025-04-28,P004,U03,1619,7892.62
2025-04-28,P005,U04,0,0.0
2025-04-28,P004,U04,369,1798.88
2025-04-28,P011,U04,0,0.0
2025-04-28,P007,U04,1731,16228.12
2025-04-28,P010,U04,3114,7473.6
2025-04-28,P010,U05,2379,5709.6
2025-04-28,P007,U05,1457,13659.38
2025-04-28,P006,U05,2579,11412.08
2025-04-28,P011,U05,3176,5955.0
2025-04-28,P002,U05,1104,3477.6
2025-04-28,P004,U05,3054,14888.25
2025-04-28,P008,U06,2810,8008.5
2025-04-28,P012,U06,452,1661.1
2025-04-28,P011,U06,3494,6551.25
2025-04-28,P002,U06,4192,13204.8
2025-04-28,P010,U06,3559,8541.6
2025-04-28,P006,U07,3035,13429.88
2025-04-28,P004,U07,1681,8194.88
2025-04-28,P001,U07,0,0.0
2025-04-28,P005,U07,3059,12388.95
2025-04-28,P010,U07,0,0.0
2025-04-28,P003,U07,4420,25857.0
2025-04-28,P001,U08,3882,20089.35
2025-04-28,P007,U08,2282,21393.75
2025-04-28,P008,U08,3796,10818.6
2025-04-28,P003,U08,2025,11846.25
2025-04-28,P010,U08,1609,3861.6
2025-04-28,P012,U08,146,536.55
2025-04-28,P004,U08,3599,17545.12
2025-04-28,P011,U08,2582,4841.25
2025-05-05,P001,U01,2703,13988.03
2025-05-05,P010,U01,3009,7221.6
2025-05-05,P003,U01,784,4586.4
2025-05-05,P002,U01,3626,11421.9
2025-05-05,P008,U01,1336,3807.6
2025-05-05,P012,U01,2444,8981.7
2025-05-05,P004,U01,1950,9506.25
2025-05-05,P009,U01,2765,9539.25
2025-05-05,P005,U02,3719,15061.95
2025-05-05,P001,U02,1089,5635.58
2025-05-05,P004,U02,1719,8380.12
2025-05-05,P009,U02,1457,5026.65
2025-05-05,P003,U02,1709,9997.65
2025-05-05,P008,U02,3395,9675.75
2025-05-05,P002,U02,2634,8297.1
2025-05-05,P006,U03,1718,7602.15
2025-05-05,P003,U03,3619,21171.15
2025-05-05,P010,U03,4633,11119.2
2025-05-05,P002,U03,3053,9616.95
2025-05-05,P005,U03,1900,7695.0
2025-05-05,P004,U03,4167,20314.12
2025-05-05,P011,U03,2728,5115.0
2025-05-05,P012,U04,2247,8257.73
2025-05-05,P003,U04,662,3872.7
2025-05-05,P008,U04,1738,4953.3
2025-05-05,P011,U04,1682,3153.75
2025-05-05,P002,U04,2730,8599.5
2025-05-05,P005,U04,3415,13830.75
2025-05-05,P009,U04,2220,7659.0
2025-05-05,P011,U05,1728,3240.0
2025-05-05,P012,U05,0,0.0
2025-05-05,P006,U05,3691,16332.68
2025-05-05,P009,U05,0,0.0
2025-05-05,P007,U05,971,9103.12
2025-05-05,P008,U05,2144,6110.4
2025-05-05,P003,U05,1773,10372.05
2025-05-05,P003,U06,2083,12185.55
2025-05-05,P001,U06,2195,11359.12
2025-05-05,P002,U06,3744,11793.6
2025-05-05,P011,U06,3385,6346.88
2025-05-05,P012,U06,399,1466.33
2025-05-05,P007,U06,2888,27075.0
2025-05-05,P008,U06,2676,7626.6
2025-05-05,P004,U07,3061,14922.38
2025-05-05,P008,U07,3352,9553.2
2025-05-05,P010,U07,3433,8239.2
2025-05-05,P007,U07,1401,13134.38
2025-05-05,P002,U07,3428,10798.2
2025-05-05,P011,U07,3355,6290.62
2025-05-05,P008,U08,2532,7216.2
2025-05-05,P006,U08,1907,8438.48
2025-05-05,P004,U08,2711,13216.12
2025-05-05,P010,U08,576,1382.4
2025-05-05,P012,U08,4111,15107.93
2025-05-05,P003,U08,537,3141.45
2025-05-12,P008,U01,3048,8686.8
2025-05-12,P004,U01,3306,16116.75
2025-05-12,P002,U01,3454,10880.1
2025-05-12,P011,U01,1144,2145.0
2025-05-12,P012,U01,1718,6313.65
2025-05-12,P007,U01,3813,35746.88
2025-05-12,P009,U01,2025,6986.25
2025-05-12,P010,U01,1139,2733.6
2025-05-12,P012,U02,2355,8654.62
2025-05-12,P004,U02,1820,8872.5
2025-05-12,P003,U02,3200,18720.0
2025-05-12,P010,U02,2909,6981.6
2025-05-12,P008,U02,3373,9613.05
2025-05-12,P005,U02,2197,8897.85
2025-05-12,P007,U02,1131,10603.12
2025-05-12,P002,U02,3157,9944.55
2025-05-12,P006,U03,2761,12217.43
2025-05-12,P012,U03,2011,7390.43
2025-05-12,P005,U03,1888,7646.4
2025-05-12,P001,U03,3025,15654.38
2025-05-12,P003,U03,4601,26915.85
2025-05-12,P008,U03,575,1638.75
2025-05-12,P010,U03,0,0.0
2025-05-12,P008,U04,2983,8501.55
2025-05-12,P001,U04,3189,16503.08
2025-05-12,P009,U04,2225,7676.25
2025-05-12,P004,U04,2833,13810.88
2025-05-12,P007,U04,3404,31912.5
2025-05-12,P005,U05,0,0.0
2025-05-12,P012,U05,4350,15986.25
2025-05-12,P009,U05,4396,15166.2
2025-05-12,P001,U05,0,0.0
2025-05-12,P003,U05,0,0.0
2025-05-12,P006,U05,0,0.0
2025-05-12,P012,U06,0,0.0
2025-05-12,P007,U06,2865,26859.38
2025-05-12,P005,U06,3099,12550.95
2025-05-12,P001,U06,2052,10619.1
2025-05-12,P010,U06,2868,6883.2
2025-05-12,P011,U06,1660,3112.5
2025-05-12,P002,U06,2270,7150.5
2025-05-12,P008,U06,1801,5132.85
2025-05-12,P006,U07,3134,13867.95
2025-05-12,P007,U07,0,0.0
2025-05-12,P005,U07,3888,15746.4
2025-05-12,P011,U07,4081,7651.88
2025-05-12,P008,U07,4132,11776.2
2025-05-12,P009,U07,2465,8504.25
2025-05-12,P006,U08,858,3796.65
2025-05-12,P004,U08,2266,11046.75
2025-05-12,P011,U08,2097,3931.88
2025-05-12,P009,U08,2605,8987.25
2025-05-12,P001,U08,1299,6722.33
2025-05-19,P005,U01,2623,10623.15
2025-05-19,P008,U01,2892,8242.2
2025-05-19,P007,U01,0,0.0
2025-05-19,P012,U01,2471,9080.93
2025-05-19,P011,U01,2005,3759.38
2025-05-19,P009,U02,2261,7800.45
2025-05-19,P008,U02,1948,5551.8
2025-05-19,P003,U02,2594,15174.9
2025-05-19,P002,U02,0,0.0
2025-05-19,P004,U02,2726,13289.25
2025-05-19,P007,U02,0,0.0
2025-05-19,P003,U03,3537,20691.45
2025-05-19,P004,U03,2426,11826.75
2025-05-19,P005,U03,3042,12320.1
2025-05-19,P012,U03,4047,14872.73
2025-05-19,P010,U03,470,1128.0
2025-05-19,P011,U03,1341,2514.38
2025-05-19,P004,U04,541,2637.38
2025-05-19,P005,U04,4321,17500.05
2025-05-19,P009,U04,2900,10005.0
2025-05-19,P012,U04,0,0.0
2025-05-19,P007,U04,1072,10050.0
2025-05-19,P001,U04,1940,10039.5
2025-05-19,P011,U04,1444,2707.5
2025-05-19,P007,U05,4094,38381.25
2025-05-19,P005,U05,1475,5973.75
2025-05-19,P003,U05,2420,14157.0
2025-05-19,P009,U05,3749,12934.05
2025-05-19,P008,U05,1604,4571.4
2025-05-19,P002,U05,2960,9324.0
2025-05-19,P004,U05,3337,16267.88
2025-05-19,P011,U05,2642,4953.75
2025-05-19,P004,U06,2354,11475.75
2025-05-19,P006,U06,1351,5978.18
2025-05-19,P007,U06,1842,17268.75
2025-05-19,P002,U06,838,2639.7
2025-05-19,P011,U06,2492,4672.5
2025-05-19,P001,U06,2380,12316.5
2025-05-19,P012,U06,0,0.0
2025-05-19,P002,U07,2751,8665.65
2025-05-19,P012,U07,3300,12127.5
2025-05-19,P007,U07,3208,30075.0
2025-05-19,P008,U07,2085,5942.25
2025-05-19,P001,U07,2780,14386.5
2025-05-19,P003,U07,3349,19591.65
2025-05-19,P006,U08,2561,11332.43
2025-05-19,P002,U08,3125,9843.75
2025-05-19,P010,U08,1068,2563.2
2025-05-19,P004,U08,1956,9535.5
2025-05-19,P007,U08,5047,47315.62
2025-05-19,P012,U08,823,3024.53
2025-05-19,P009,U08,2964,10225.8
2025-05-19,P011,U08,2389,4479.38
2025-05-26,P004,U01,1038,5060.25
2025-05-26,P011,U01,4443,8330.62
2025-05-26,P002,U01,3042,9582.3
2025-05-26,P005,U01,3302,13373.1
2025-05-26,P012,U01,3485,12807.38
2025-05-26,P010,U02,2099,5037.6
2025-05-26,P001,U02,2457,12714.97
2025-05-26,P006,U02,1960,8673.0
2025-05-26,P002,U02,3650,11497.5
2025-05-26,P011,U02,4022,7541.25
2025-05-26,P004,U02,2599,12670.12
2025-05-26,P011,U03,128,240.0
2025-05-26,P002,U03,3994,12581.1
2025-05-26,P009,U03,1911,6592.95
2025-05-26,P003,U03,1298,7593.3
2025-05-26,P010,U03,2798,6715.2
2025-05-26,P009,U04,4888,16863.6
2025-05-26,P010,U04,1655,3972.0
2025-05-26,P008,U04,1162,3311.7
2025-05-26,P011,U04,1481,2776.88
2025-05-26,P012,U04,332,1220.1
2025-05-26,P008,U05,1717,4893.45
2025-05-26,P002,U05,2198,6923.7
2025-05-26,P011,U05,1714,3213.75
2025-05-26,P009,U05,2704,9328.8
2025-05-26,P007,U05,3222,30206.25
2025-05-26,P012,U05,3064,11260.2
2025-05-26,P008,U06,1481,4220.85
2025-05-26,P007,U06,0,0.0
2025-05-26,P012,U06,2330,8562.75
2025-05-26,P009,U06,3147,10857.15
2025-05-26,P003,U06,992,5803.2
2025-05-26,P012,U07,1041,3825.68
2025-05-26,P008,U07,687,1957.95
2025-05-26,P004,U07,96,468.0
2025-05-26,P007,U07,1199,11240.62
2025-05-26,P001,U07,1486,7690.05
2025-05-26,P002,U07,3536,11138.4
2025-05-26,P005,U07,2216,8974.8
2025-05-26,P001,U08,3387,17527.73
2025-05-26,P006,U08,2627,11624.48
2025-05-26,P009,U08,1017,3508.65
2025-05-26,P003,U08,2946,17234.1
2025-05-26,P008,U08,3400,9690.0
2025-05-26,P002,U08,0,0.0
2025-06-02,P012,U01,2915,10712.63
2025-06-02,P002,U01,2225,7008.75
2025-06-02,P001,U01,0,0.0
2025-06-02,P010,U01,2999,7197.6
2025-06-02,P003,U01,1523,8909.55
2025-06-02,P008,U01,2156,6144.6
2025-06-02,P004,U02,1526,7439.25
2025-06-02,P008,U02,2350,6697.5
2025-06-02,P007,U02,2589,24271.88
2025-06-02,P011,U02,5667,10625.62
2025-06-02,P012,U02,4234,15559.95
2025-06-02,P003,U02,0,0.0
2025-06-02,P005,U03,3348,13559.4
2025-06-02,P007,U03,2773,25996.88
2025-06-02,P010,U03,2730,6552.0
2025-06-02,P008,U03,0,0.0
2025-06-02,P003,U03,3318,19410.3
2025-06-02,P006,U03,2674,11832.45
2025-06-02,P008,U04,3160,9006.0
2025-06-02,P002,U04,2767,8716.05
2025-06-02,P006,U04,2039,9022.58
2025-06-02,P007,U04,2545,23859.38
2025-06-02,P012,U04,3799,13961.33
2025-06-02,P009,U04,1384,4774.8
2025-06-02,P003,U04,1322,7733.7
2025-06-02,P001,U04,2309,11949.08
2025-06-02,P007,U05,2420,22687.5
2025-06-02,P002,U05,1782,5613.3
2025-06-02,P009,U05,1123,3874.35
2025-06-02,P008,U05,3673,10468.05
2025-06-02,P011,U05,2871,5383.12
2025-06-02,P004,U05,2528,12324.0
2025-06-02,P012,U05,2361,8676.68
2025-06-02,P004,U06,2178,10617.75
2025-06-02,P001,U06,2313,11969.78
2025-06-02,P009,U06,1665,5744.25
2025-06-02,P005,U06,594,2405.7
2025-06-02,P002,U06,1991,6271.65
2025-06-02,P011,U06,0,0.0
2025-06-02,P006,U06,4108,18177.9
2025-06-02,P010,U06,0,0.0
2025-06-02,P002,U07,4199,13226.85
2025-06-02,P006,U07,2712,12000.6
2025-06-02,P011,U07,2479,4648.12
2025-06-02,P009,U07,361,1245.45
2025-06-02,P007,U07,0,0.0
2025-06-02,P009,U08,2829,9760.05
2025-06-02,P004,U08,1839,8965.12
2025-06-02,P002,U08,2199,6926.85
2025-06-02,P006,U08,1508,6672.9
2025-06-02,P007,U08,2164,20287.5
2025-06-02,P011,U08,4983,9343.12
2025-06-09,P011,U01,2983,5593.12
2025-06-09,P008,U01,4323,12320.55
2025-06-09,P001,U01,2585,13377.38
2025-06-09,P009,U01,0,0.0
2025-06-09,P006,U01,2843,12580.28
2025-06-09,P005,U01,3342,13535.1
2025-06-09,P010,U01,4674,11217.6
2025-06-09,P012,U01,3320,12201.0
2025-06-09,P012,U02,2748,10098.9
2025-06-09,P002,U02,1793,5647.95
2025-06-09,P008,U02,2610,7438.5
2025-06-09,P010,U02,2785,6684.0
2025-06-09,P004,U02,3252,15853.5
2025-06-09,P001,U02,4046,20938.05
2025-06-09,P004,U03,2319,11305.12
2025-06-09,P006,U03,0,0.0
2025-06-09,P008,U03,222,632.7
2025-06-09,P009,U03,3655,12609.75
2025-06-09,P001,U03,1721,8906.18
2025-06-09,P002,U03,631,1987.65
2025-06-09,P012,U03,1172,4307.1
2025-06-09,P010,U03,1551,3722.4
2025-06-09,P007,U04,2414,22631.25
2025-06-09,P010,U04,3367,8080.8
2025-06-09,P005,U04,1546,6261.3
2025-06-09,P006,U04,3330,14735.25
2025-06-09,P009,U04,2794,9639.3
2025-06-09,P004,U04,1377,6712.88
2025-06-09,P009,U05,2091,7213.95
2025-06-09,P004,U05,3205,15624.38
2025-06-09,P010,U05,1532,3676.8
2025-06-09,P011,U05,1288,2415.0
2025-06-09,P007,U05,1220,11437.5
2025-06-09,P003,U05,4040,23634.0
2025-06-09,P008,U05,3500,9975.0
2025-06-09,P001,U06,2721,14081.18
2025-06-09,P004,U06,4967,24214.12
2025-06-09,P010,U06,1563,3751.2
2025-06-09,P006,U06,1489,6588.83
2025-06-09,P003,U06,2280,13338.0
2025-06-09,P002,U06,1849,5824.35
2025-06-09,P012,U06,4630,17015.25
2025-06-09,P005,U06,790,3199.5
2025-06-09,P012,U07,2688,9878.4
2025-06-09,P003,U07,3742,21890.7
2025-06-09,P002,U07,2523,7947.45
2025-06-09,P001,U07,1168,6044.4
2025-06-09,P010,U07,2623,6295.2
2025-06-09,P005,U07,677,2741.85
2025-06-09,P005,U08,2155,8727.75
2025-06-09,P009,U08,5473,18881.85
2025-06-09,P008,U08,2746,7826.1
2025-06-09,P001,U08,1874,9697.95
2025-06-09,P003,U08,2367,13846.95
2025-06-09,P002,U08,1696,5342.4
2025-06-16,P005,U01,2377,9626.85
2025-06-16,P007,U01,1731,16228.12
2025-06-16,P008,U01,1609,4585.65
2025-06-16,P012,U01,3132,11510.1
2025-06-16,P006,U01,2369,10482.83
2025-06-16,P004,U01,3169,15448.88
2025-06-16,P012,U02,2698,9915.15
2025-06-16,P009,U02,1272,4388.4
2025-06-16,P007,U02,3776,35400.0
2025-06-16,P001,U02,945,4890.38
2025-06-16,P004,U02,868,4231.5
2025-06-16,P010,U02,1095,2628.0
2025-06-16,P007,U03,2065,19359.38
2025-06-16,P005,U03,3770,15268.5
2025-06-16,P002,U03,2612,8227.8
2025-06-16,P006,U03,3582,15850.35
2025-06-16,P004,U03,3203,15614.62
2025-06-16,P012,U03,1899,6978.83
2025-06-16,P008,U03,0,0.0
2025-06-16,P003,U03,2090,12226.5
2025-06-16,P011,U04,0,0.0
2025-06-16,P009,U04,595,2052.75
2025-06-16,P004,U04,0,0.0
2025-06-16,P010,U04,3554,8529.6
2025-06-16,P002,U04,3320,10458.0
2025-06-16,P001,U04,2838,14686.65
2025-06-16,P003,U05,2340,13689.0
2025-06-16,P012,U05,0,0.0
2025-06-16,P009,U05,1036,3574.2
2025-06-16,P008,U05,1748,4981.8
2025-06-16,P002,U05,4101,12918.15
2025-06-16,P011,U06,2339,4385.62
2025-06-16,P002,U06,2567,8086.05
2025-06-16,P010,U06,2212,5308.8
2025-06-16,P005,U06,524,2122.2
2025-06-16,P003,U06,2968,17362.8
2025-06-16,P008,U07,2118,6036.3
2025-06-16,P004,U07,169,823.88
2025-06-16,P006,U07,620,2743.5
2025-06-16,P009,U07,2182,7527.9
2025-06-16,P005,U07,2447,9910.35
2025-06-16,P007,U07,1106,10368.75
2025-06-16,P008,U08,1897,5406.45
2025-06-16,P007,U08,2413,22621.88
2025-06-16,P006,U08,2085,9226.12
2025-06-16,P005,U08,0,0.0
2025-06-16,P001,U08,3185,16482.38
2025-06-16,P009,U08,4190,14455.5
2025-06-16,P002,U08,3275,10316.25
2025-06-16,P004,U08,2418,11787.75
2025-06-23,P006,U01,0,0.0
2025-06-23,P007,U01,2607,24440.62
2025-06-23,P010,U01,3745,8988.0
2025-06-23,P009,U01,1995,6882.75
2025-06-23,P001,U01,3412,17657.1
2025-06-23,P007,U02,1018,9543.75
2025-06-23,P011,U02,3391,6358.12
2025-06-23,P004,U02,3444,16789.5
2025-06-23,P006,U02,1839,8137.58
2025-06-23,P003,U02,2577,15075.45
2025-06-23,P004,U03,511,2491.12
2025-06-23,P007,U03,0,0.0
2025-06-23,P011,U03,5536,10380.0
2025-06-23,P003,U03,2962,17327.7
2025-06-23,P002,U03,2553,8041.95
2025-06-23,P009,U03,2838,9791.1
2025-06-23,P006,U03,3869,17120.33
2025-06-23,P003,U04,2507,14665.95
2025-06-23,P005,U04,1391,5633.55
2025-06-23,P001,U04,1682,8704.35
2025-06-23,P011,U04,0,0.0
2025-06-23,P010,U04,396,950.4
2025-06-23,P008,U04,2386,6800.1
2025-06-23,P012,U04,0,0.0
2025-06-23,P009,U04,2963,10222.35
2025-06-23,P009,U05,2128,7341.6
2025-06-23,P012,U05,2735,10051.13
2025-06-23,P008,U05,2953,8416.05
2025-06-23,P002,U05,3966,12492.9
2025-06-23,P003,U05,3713,21721.05
2025-06-23,P010,U06,3383,8119.2
2025-06-23,P007,U06,1877,17596.88
2025-06-23,P002,U06,1288,4057.2
2025-06-23,P006,U06,3174,14044.95
2025-06-23,P011,U06,1086,2036.25
2025-06-23,P010,U07,3399,8157.6
2025-06-23,P009,U07,2209,7621.05
2025-06-23,P006,U07,3129,13845.83
2025-06-23,P007,U07,2361,22134.38
2025-06-23,P012,U07,2204,8099.7
2025-06-23,P003,U07,2769,16198.65
2025-06-23,P008,U07,250,712.5
2025-06-23,P004,U08,1471,7171.12
2025-06-23,P009,U08,2970,10246.5
2025-06-23,P012,U08,1160,4263.0
2025-06-23,P008,U08,1913,5452.05
2025-06-23,P003,U08,4785,27992.25
2025-06-30,P005,U01,4622,18719.1
2025-06-30,P010,U01,1143,2743.2
2025-06-30,P012,U01,0,0.0
2025-06-30,P004,U01,2072,10101.0
2025-06-30,P007,U01,0,0.0
2025-06-30,P009,U01,1388,4788.6
2025-06-30,P006,U02,3473,15368.03
2025-06-30,P008,U02,4151,11830.35
2025-06-30,P001,U02,3787,19597.73
2025-06-30,P011,U02,3112,5835.0
2025-06-30,P005,U02,4122,16694.1
2025-06-30,P002,U02,2598,8183.7
2025-06-30,P003,U03,5404,31613.4
2025-06-30,P012,U03,982,3608.85
2025-06-30,P004,U03,0,0.0
2025-06-30,P006,U03,463,2048.78
2025-06-30,P009,U03,2280,7866.0
2025-06-30,P011,U03,3343,6268.12
2025-06-30,P005,U03,1901,7699.05
2025-06-30,P012,U04,2574,9459.45
2025-06-30,P010,U04,3329,7989.6
2025-06-30,P001,U04,1216,6292.8
2025-06-30,P005,U04,4154,16823.7
2025-06-30,P004,U04,2401,11704.88
2025-06-30,P007,U04,1595,14953.12
2025-06-30,P009,U04,3875,13368.75
2025-06-30,P004,U05,2992,14586.0
2025-06-30,P006,U05,3702,16381.35
2025-06-30,P002,U05,2039,6422.85
2025-06-30,P008,U05,1205,3434.25
2025-06-30,P009,U05,2036,7024.2
2025-06-30,P005,U05,3414,13826.7
2025-06-30,P009,U06,2077,7165.65
2025-06-30,P001,U06,1799,9309.83
2025-06-30,P011,U06,1649,3091.88
2025-06-30,P010,U06,3379,8109.6
2025-06-30,P012,U06,1142,4196.85
2025-06-30,P005,U06,0,0.0
2025-06-30,P002,U07,2023,6372.45
2025-06-30,P003,U07,1211,7084.35
2025-06-30,P012,U07,3442,12649.35
2025-06-30,P001,U07,2273,11762.78
2025-06-30,P005,U07,4920,19926.0
2025-06-30,P010,U07,2492,5980.8
2025-06-30,P012,U08,3828,14067.9
2025-06-30,P011,U08,2946,5523.75
2025-06-30,P008,U08,4149,11824.65
2025-06-30,P005,U08,0,0.0
2025-06-30,P004,U08,4776,23283.0
2025-06-30,P001,U08,4060,21010.5
2025-06-30,P002,U08,2656,8366.4
2025-07-07,P002,U01,3346,10539.9
2025-07-07,P012,U01,2352,8643.6
2025-07-07,P004,U01,4048,19734.0
2025-07-07,P009,U01,3744,12916.8
2025-07-07,P001,U01,524,2711.7
2025-07-07,P010,U01,2589,6213.6
2025-07-07,P009,U02,1705,5882.25
2025-07-07,P012,U02,1708,6276.9
2025-07-07,P004,U02,303,1477.12
2025-07-07,P011,U02,3448,6465.0
2025-07-07,P008,U02,5580,15903.0
2025-07-07,P002,U02,2807,8842.05
2025-07-07,P006,U02,0,0.0
2025-07-07,P005,U02,3564,14434.2
2025-07-07,P009,U03,0,0.0
2025-07-07,P010,U03,0,0.0
2025-07-07,P001,U03,2490,12885.75
2025-07-07,P011,U03,3081,5776.88
2025-07-07,P012,U03,4197,15423.98
2025-07-07,P003,U03,2799,16374.15
2025-07-07,P008,U04,2722,7757.7
2025-07-07,P010,U04,0,0.0
2025-07-07,P006,U04,803,3553.28
2025-07-07,P004,U04,2364,11524.5
2025-07-07,P003,U04,2391,13987.35
2025-07-07,P009,U04,1772,6113.4
2025-07-07,P008,U05,1812,5164.2
2025-07-07,P010,U05,5548,13315.2
2025-07-07,P005,U05,2586,10473.3
2025-07-07,P012,U05,3720,13671.0
2025-07-07,P003,U05,4408,25786.8
2025-07-07,P009,U05,537,1852.65
2025-07-07,P007,U05,1938,18168.75
2025-07-07,P004,U06,2768,13494.0
2025-07-07,P005,U06,2324,9412.2
2025-07-07,P010,U06,1956,4694.4
2025-07-07,P003,U06,2843,16631.55
2025-07-07,P011,U06,2417,4531.88
2025-07-07,P002,U06,1133,3568.95
2025-07-07,P008,U07,0,0.0
2025-07-07,P011,U07,942,1766.25
2025-07-07,P002,U07,455,1433.25
2025-07-07,P007,U07,1914,17943.75
2025-07-07,P001,U07,1928,9977.4
2025-07-07,P012,U07,2335,8581.12
2025-07-07,P012,U08,2252,8276.1
2025-07-07,P009,U08,5086,17546.7
2025-07-07,P003,U08,0,0.0
2025-07-07,P001,U08,1876,9708.3
2025-07-07,P005,U08,1583,6411.15
2025-07-07,P006,U08,2171,9606.68
2025-07-07,P008,U08,370,1054.5
2025-07-07,P004,U08,3385,16501.88
2025-07-14,P007,U01,1772,16612.5
2025-07-14,P003,U01,244,1427.4
2025-07-14,P010,U01,5525,13260.0
2025-07-14,P002,U01,1676,5279.4
2025-07-14,P012,U01,2877,10572.98
2025-07-14,P006,U01,2995,13252.88
2025-07-14,P004,U01,1576,7683.0
2025-07-14,P001,U01,2053,10624.28
2025-07-14,P012,U02,1401,5148.68
2025-07-14,P011,U02,1509,2829.38
2025-07-14,P002,U02,2638,8309.7
2025-07-14,P005,U02,2523,10218.15
2025-07-14,P006,U02,1449,6411.83
2025-07-14,P010,U02,1506,3614.4
2025-07-14,P004,U02,3234,15765.75
2025-07-14,P008,U02,2895,8250.75
2025-07-14,P007,U03,1258,11793.75
2025-07-14,P010,U03,0,0.0
2025-07-14,P011,U03,3610,6768.75
2025-07-14,P002,U03,3097,9755.55
2025-07-14,P004,U03,3056,14898.0
2025-07-14,P009,U04,961,3315.45
2025-07-14,P004,U04,3255,15868.12
2025-07-14,P002,U04,3361,10587.15
2025-07-14,P011,U04,5218,9783.75
2025-07-14,P001,U04,3924,20306.7
2025-07-14,P008,U05,3090,8806.5
2025-07-14,P001,U05,4560,23598.0
2025-07-14,P004,U05,1455,7093.12
2025-07-14,P010,U05,868,2083.2
2025-07-14,P005,U05,3660,14823.0
2025-07-14,P007,U05,1421,13321.88
2025-07-14,P006,U05,1383,6119.78
2025-07-14,P004,U06,3204,15619.5
2025-07-14,P010,U06,3753,9007.2
2025-07-14,P008,U06,4136,11787.6
2025-07-14,P009,U06,3292,11357.4
